Object ID,Stop ID,Stop Code,Stop Name,Stop Description,Zone ID,Stop URL,Location Type,Parent Station,Stop Time Zone,Wheelchair Boarding,Stop Latitude,Stop Longitude,x,y
1066,00014770,6091,Airport Rd at Thamesgate Dr,,,,0,,,1,43.714753,-79.656948,-8867370.88950627,5421405.14482907
1067,00014780,2253,Airport Rd at Driver Rd,,,,0,,,1,43.720593,-79.664564,-8868218.69874815,5422304.6290524
1068,00014790,2254,Steeles - Zum Bovaird Station Stop NB,,,,0,,,1,43.723431,-79.668367,-8868642.04677164,5422741.77307589
1069,00014800,2255,Airport Rd n/of 407 Ramp,,,,0,,,1,43.729628,-79.676785,-8869579.13424513,5423696.38400216
1070,00014820,2256,Airport Rd btwn Intermodal Dr & Clark Blvd,,,,0,,,1,43.733769,-79.682381,-8870202.07811561,5424334.33543116
1071,00014830,2257,Airport Rd s/of Clark Blvd,,,,0,,,1,43.735731,-79.684928,-8870485.60885866,5424636.61132639
1072,00014840,2258,Airport Rd btwn Clark Blvd & Nevets Rd,,,,0,,,1,43.738779,-79.689107,-8870950.81301069,5425106.22165859
1073,00014850,2259,Airport Rd at Nevets Rd,,,,0,,,1,43.740657,-79.691564,-8871224.32499957,5425395.58008461
1074,00014865,2261,Airport Rd at Woodhill Centre (9105 Airport Rd),,,,0,,,1,43.745835,-79.698518,-8871998.44073855,5426193.44282443
1075,00014870,2262,Airport Rd at Maritime Ontario Blvd,,,,0,,,1,43.747309,-79.700497,-8872218.74201083,5426420.57975398
1076,00014875,2263,Airport Rd at 9263 Airport Rd,,,,0,,,1,43.749214,-79.703059,-8872503.94254623,5426714.14017735
1077,00014880,2264,Airport Rd at Williams Pky E,,,,0,,,1,43.752692,-79.707699,-8873020.46498351,5427250.12393952
1078,00014890,2265,Williams - Zum Bovaird Station Stop NB,,,,0,,,1,43.754132,-79.709664,-8873239.20778293,5427472.04697868
1079,00014900,2266,Airport Rd btwn Williams Pky E & Cottrelle Blvd,,,,0,,,1,43.756262,-79.712597,-8873565.70784942,5427800.31793235
1080,00014905,2267,Cottrelle - Zum Bovaird Station Stop NB,,,,0,,,1,43.759208,-79.716555,-8874006.31039398,5428254.36828385
1081,00014906,2268,Airport Rd at Triple Crown Dr,,,,0,,,1,43.760898,-79.718806,-8874256.89056776,5428514.84853576
1082,00014910,2269,Airport Rd at Castlemore Rd - Rte 30/35 ONLY,,,,0,,,1,43.762758,-79.721256,-8874529.6233202,5428801.53944857
1083,00014915,2270,Airport Rd at Mistymorning Dr,,,,0,,,1,43.765355,-79.724787,-8874922.69244219,5429201.84269342
1084,00014920,2271,Airport Rd n/of Humberwest Pkwy,,,,0,,,1,43.769352,-79.730224,-8875527.93651364,5429817.97679397
1085,00014930,2272,Airport Rd at Braydon Blvd,,,,0,,,1,43.772806,-79.734922,-8876050.91548138,5430350.44107767
1086,00014940,2273,Airport Rd at Brock Dr,,,,0,,,1,43.778648,-79.742841,-8876932.45452897,5431251.10642888
1087,00014950,2274,Airport Rd at Treeline Blvd,,,,0,,,1,43.780389,-79.745206,-8877195.7251247,5431519.53467386
1088,00014960,2275,Airport Rd at Countryside Dr,,,,0,,,1,43.782969,-79.748709,-8877585.67730095,5431917.33473035
1089,00014970,2276,Airport Rd s/of Lacoste Blvd,,,,0,,,0,43.786528,-79.753535,-8878122.90516352,5432466.11112383
1090,00014980,2277,Airport Rd s/of Mayfield Rd,,,,0,,,1,43.790917,-79.759413,-8878777.2411304,5433142.9135192
1091,00014989,5001,12101 Airport Rd,,,,0,,,1,43.793246,-79.762665,-8879139.25211446,5433502.07537129
1092,00014990,5000,Airport Rd n/of Davis Ln,,,,0,,,1,43.795449,-79.765628,-8879469.09176568,5433841.81927945
1093,00015040,2282,Goreway Dr s/of Countryside Dr,,,,0,,,1,43.792197,-79.737589,-8876347.80456333,5433340.30430324
1094,00015105,2291,Castlemore Rd w/of Goreway Dr,,,,0,,,1,43.772325,-79.712058,-8873505.70664389,5430276.28888132
1095,00015110,2292,Castlemore Rd e/of Crystall Hill Dr,,,,0,,,1,43.769918,-79.714829,-8873814.17295287,5429905.22853351
1096,00015115,2293,Castlemore Rd at Airport Rd,,,,0,,,1,43.763896,-79.722073,-8874620.57134418,5428976.94935906
1097,00015120,2294,Airport Rd s/of Bovaird Dr E,,,,0,,,1,43.762730,-79.721967,-8874608.77147815,5428797.2236053
1098,00015125,2295,Airport Rd s/of Triple Crown Dr,,,,0,,,1,43.760585,-79.719076,-8874286.94683027,5428466.60518838
1099,00015130,2296,North Park - Zum Bovaird Station Stop SB,,,,0,,,1,43.758815,-79.716722,-8874024.90074894,5428193.7961199
1100,00015140,2297,Airport Rd btwn North Park Dr & Williams Pkwy,,,,0,,,0,43.755661,-79.712373,-8873540.77228348,5427707.69194002
1101,00015160,2299,Williams - Zum Bovaird Station Stop SB,,,,0,,,1,43.752712,-79.708409,-8873099.50182198,5427253.20616739
1102,00015162,2300,Airport Rd at 9264 Airport Rd,,,,0,,,1,43.749385,-79.704030,-8872612.0337718,5426740.49172746
1103,00015165,2301,Airport Rd at 9250 Airport Rd,,,,0,,,1,43.747683,-79.701749,-8872358.1140133,5426478.21240187
1104,00015170,2302,Airport Rd n/of Queen St,,,,0,,,1,43.743711,-79.696474,-8871770.90369936,5425866.15358432
1105,00015190,2304,Airport Rd s/of Coventry Rd,,,,0,,,1,43.740258,-79.691689,-8871238.23993591,5425334.10221561
1106,00015210,2306,Airport Rd n/of Clark Blvd,,,,0,,,1,43.736208,-79.686244,-8870632.10530855,5424710.10191678
1107,00015220,2307,Airport Rd btwn Clark Blvd & Woodslea Rd,,,,0,,,1,43.734097,-79.683366,-8870311.72781405,5424384.8681228
1108,00015240,2308,Steeles - Zum Bovaird Station Stop SB,,,,0,,,1,43.723031,-79.668578,-8868665.53518419,5422680.15885204
1109,00015250,2309,Airport Rd n/of Production Rd,,,,0,,,1,43.720884,-79.665539,-8868327.23525167,5422349.45153543
1110,00015260,6092,Airport Rd at Thamesgate Dr,,,,0,,,1,43.714859,-79.657702,-8867454.82440233,5421421.47030268
1111,00015270,6093,Airport Rd at Slough St,,,,0,,,1,43.712449,-79.654169,-8867061.53264135,5421050.30393407
1112,00015280,6094,Morning Star Dr at Collett Rd,,,,0,,,1,43.710064,-79.649655,-8866559.03645991,5420683.00253307
1113,00015290,6095,Morning Star Dr at Lancaster Ave,,,,0,,,1,43.712863,-79.647308,-8866297.76961502,5421114.06340197
1114,00015300,6096,Morning Star Dr at Reindeer Dr,,,,0,,,1,43.714726,-79.646472,-8866204.70652072,5421400.98645834
1115,00015310,6097,Morning Star Dr at Netherwood Rd,,,,0,,,1,43.716077,-79.645783,-8866128.00739156,5421609.0613076
1116,00015320,6098,Morning Star Dr at Cambrett Dr,,,,0,,,1,43.717313,-79.645172,-8866059.99118268,5421799.42849135
1117,00015330,6099,Morning Star Dr at Catalpa Rd,,,,0,,,1,43.719881,-79.643053,-8865824.10518169,5422194.96121462
1118,00015370,2319,McMurchy Ave S at Keewatin Gate,,,,0,,,1,43.661726,-79.739173,-8876524.13463674,5413241.86693248
1119,00015380,2320,McMurchy Ave S n/of Pagebrook Crt,,,,0,,,1,43.663685,-79.741785,-8876814.90114669,5413543.31820341
1120,00015390,2321,Charolais Blvd w/of McMurchy Ave S,,,,0,,,1,43.664914,-79.744388,-8877104.66578123,5413732.4419651
1121,00015400,2322,Charolais Blvd w/of Keystone Dr,,,,0,,,0,43.663628,-79.745793,-8877261.06966579,5413534.54689426
1122,00015410,2323,Charolais Blvd at Bach Blvd,,,,0,,,1,43.662859,-79.746636,-8877354.91199654,5413416.21197605
1123,00015420,2324,Charolais Blvd e/of McLaughlin Rd,,,,0,,,0,43.660894,-79.748612,-8877574.87931034,5413113.84159935
1124,00015430,2325,Charolais Blvd w/of McLaughlin Rd,,,,0,,,1,43.659459,-79.750215,-8877753.32445408,5412893.03284378
1125,00015440,2326,Moffatt Ave at Plaxton Gate,,,,0,,,1,43.657768,-79.750066,-8877736.73784995,5412632.83919513
1126,00015450,2327,Moffatt Ave opp Banting Cres,,,,0,,,1,43.656419,-79.748593,-8877572.76424002,5412425.27423548
1127,00015460,2328,Moffatt Ave at Talon Gate,,,,0,,,1,43.654941,-79.748792,-8877594.91681869,5412197.86594121
1128,00015470,2329,Duggan Dr n/of Moffatt Ave,,,,0,,,1,43.652799,-79.751515,-8877898.03979212,5411868.30309633
1129,00015480,2330,Duggan Dr s/of Karen Crt,,,,0,,,1,43.653719,-79.754136,-8878189.80817748,5412009.85059048
1130,00015500,2332,Charolais Blvd w/of Duggan Dr,,,,0,,,1,43.653403,-79.757092,-8878518.86859227,5411961.23185886
1131,00015510,2333,Charolais Blvd at Torrance Woods,,,,0,,,1,43.652078,-79.758430,-8878667.81407095,5411757.37445614
1132,00015513,2334,Chinguacousy Rd at Charolais Blvd,,,,0,,,1,43.650154,-79.759507,-8878787.70516254,5411461.36612876
1133,00015515,2335,Chinguacousy Rd btwn Charolais Blvd & Steeles Ave,,,,0,,,0,43.648731,-79.757565,-8878571.52271141,5411242.44299291
1134,00015517,2336,Chinguacousy Rd at Charolais Blvd,,,,0,,,1,43.651162,-79.760129,-8878856.94588581,5411616.446232
1135,00015520,2337,Chinguacousy Rd btwn Charolais Blvd & Drinkwater,,,,0,,,1,43.653104,-79.762895,-8879164.85559734,5411915.22892748
1136,00015540,2339,Drinkwater Rd at St. Augustine S.S.,,,,0,,,1,43.658359,-79.766158,-8879528.0910958,5412723.77534994
1137,00015550,2340,Drinkwater Rd e/of Lockwood Rd,,,,0,,,1,43.659563,-79.765260,-8879428.12619307,5412909.03553092
1138,00015620,2348,Queen St w/of Lockwood Rd,,,,0,,,1,43.668581,-79.778970,-8880954.31641184,5414296.75857769
1139,00015630,2349,Queen St W at Sobey's Entrance (WB),,,,0,,,1,43.668223,-79.779834,-8881050.49645189,5414241.66424558
1140,00015650,2351,Chinguacousy Rd at Burt Dr,,,,0,,,1,43.670159,-79.786244,-8881764.05438787,5414539.60846091
1141,00015660,2352,Chinguacousy Rd at Flowertown Ave,,,,0,,,1,43.673598,-79.790878,-8882279.90890821,5415068.88327429
1142,00015670,2353,Chinguacousy Rd n/of Major William Sharpe Dr,,,,0,,,1,43.676928,-79.795370,-8882779.95606085,5415581.41148897
1143,00015680,2354,Chinguacousy Rd n/of Williams Pky W,,,,0,,,1,43.682363,-79.802710,-8883597.04112327,5416417.98635599
1144,00015690,2355,Chinguacousy Rd n/of Olde Town Rd,,,,0,,,1,43.684446,-79.805705,-8883930.4429982,5416738.62934242
1145,00015695,2356,Chinguacousy Rd at Bovaird Dr,,,,0,,,1,43.685889,-79.807686,-8884150.96690947,5416960.76156867
1146,00015700,2357,Chinguacousy Rd n/of Bovaird Dr,,,,0,,,1,43.687024,-79.809262,-8884326.40642696,5417135.48471106
1147,00015710,2358,Chinguacousy Rd opp Grovewood Dr,,,,0,,,1,43.688608,-79.811416,-8884566.18861012,5417379.33293158
1148,00015720,2359,Chinguacousy Rd opp Fandor Way,,,,0,,,1,43.691395,-79.815139,-8884980.63107435,5417808.39211977
1149,00015730,2360,Chinguacousy Rd at Duffield Rd,,,,0,,,1,43.692897,-79.817152,-8885204.71720931,5418039.63357798
1150,00015735,2361,Chinguacousy Rd btwn Duffield Rd and Sandalwood Pk,,,,0,,,1,43.694953,-79.819940,-8885515.07594965,5418356.17588269
1151,00015740,2362,Chinguacousy Rd s/of Sandalwood Pky,,,,0,,,1,43.696611,-79.822166,-8885762.87313615,5418611.44990684
1152,00015750,2363,Chinguacousy Rd at Grape Trail,,,,0,,,1,43.699468,-79.826005,-8886190.2286613,5419051.34456616
1153,00015780,2367,Brisdale Dr s/of Botavia Downs,,,,0,,,1,43.696529,-79.834329,-8887116.85210267,5418598.82460825
1154,00015790,2368,Brisdale Dr s/of El Camino Way,,,,0,,,1,43.694752,-79.831863,-8886842.33823837,5418325.22939081
1155,00015800,2369,Brisdale Dr n/of Sandalwood Pky,,,,0,,,1,43.693563,-79.830249,-8886662.66858024,5418142.1699261
1156,00015810,2370,Brisdale Dr s/of McCrimmon Dr,,,,0,,,1,43.691252,-79.827048,-8886306.3348902,5417786.37675691
1157,00015820,2371,Brisdale Dr opp Sandy Beach Rd,,,,0,,,1,43.689594,-79.824806,-8886056.75659185,5417531.12554296
1158,00015840,2374,Brisdale Dr n/of Continental Rd,,,,0,,,1,43.687989,-79.820534,-8885581.19972718,5417284.04046776
1159,00015845,2375,Brisdale Dr at 120 Brisdale Dr,,,,0,,,1,43.687276,-79.818217,-8885323.27246701,5417174.2783154
1160,00015850,2376,Brisdale Dr at Grovewood Dr,,,,0,,,1,43.684845,-79.814834,-8884946.67862965,5416800.04998486
1161,00015860,2377,Brisdale Dr at Bovaird Dr W,,,,0,,,0,43.683579,-79.812599,-8884697.87956773,5416605.16785097
1162,00015870,2378,Worthington - Zum Bovaird Station Stop WB,,,,0,,,1,43.681027,-79.814538,-8884913.72806038,5416212.33737691
1163,00015875,2379,Bovaird Dr e/of Lagerfeld Dr,,,,0,,,1,43.673601,-79.821685,-8885709.32846108,5415069.34499863
1164,00015880,2380,Mount Pleasant GO Station Route 4/4A/104 Stop,,,,0,place_MPGO,,1,43.674525,-79.821909,-8885734.26402701,5415211.55719091
1165,00015895,2381,Bovaird Dr e/of Ashby Field Rd,,,,0,,,1,43.673245,-79.821598,-8885699.64366538,5415014.55387251
1166,00015900,2382,Lake Louise - Zum Bovaird Station Stop EB,,,,0,,,1,43.680984,-79.813953,-8884848.60615827,5416205.71851129
1167,00015910,2383,Brisdale Dr n/of Bovaird Dr W,,,,0,,,1,43.683806,-79.812666,-8884705.33797362,5416640.11086938
1168,00015920,2384,Brisdale Dr s/of Grovewood Dr,,,,0,,,1,43.684830,-79.814572,-8884917.51292306,5416797.74093076
1169,00015930,2385,Brisdale Dr s/of Linderwood Dr,,,,0,,,0,43.686360,-79.816658,-8885149.72538086,5417033.26742293
1170,00015940,2386,Brisdale Dr s/of Fairhill Dr,,,,0,,,1,43.688097,-79.820575,-8885585.7638263,5417300.66654571
1171,00016030,2387,Chinguacousy Rd s/of Botavia Downs Dr,,,,0,,,1,43.701114,-79.828844,-8886506.26469567,5419304.7900681
1172,00016040,2388,Chinguacousy Rd opp Grape Trail,,,,0,,,1,43.699615,-79.826781,-8886276.61258616,5419073.97884504
1173,00016050,2389,Chinguacousy Rd n/of Sandalwood Pky,,,,0,,,1,43.696973,-79.823251,-8885883.65478366,5418667.18618744
1174,00016070,2391,Chinguacousy Rd at Fairhill Ave,,,,0,,,1,43.693156,-79.818080,-8885308.02169677,5418079.50868916
1175,00016080,2392,Chinguacousy Rd at Fandor Way,,,,0,,,1,43.691065,-79.815261,-8884994.21205222,5417757.58751543
1176,00016090,2393,Chinguacousy Rd n/of Grovewood Dr,,,,0,,,1,43.688653,-79.812004,-8884631.64447071,5417386.26053191
1177,00016100,2394,Chinguacousy Rd at Bovaird Dr,,,,0,,,1,43.686408,-79.808933,-8884289.78231448,5417040.65658654
1178,00016110,2395,Chinguacousy Rd s/of Marotta Ave,,,,0,,,1,43.683642,-79.805169,-8883870.77575114,5416614.86567983
1179,00016120,2396,Chinguacousy Rd n/of Williams Pkwy,,,,0,,,1,43.682024,-79.802937,-8883622.31064769,5416365.80403325
1180,00016130,2397,Chinguacousy Rd n/of Valleyway Dr,,,,0,,,1,43.676571,-79.795542,-8882799.10301327,5415526.46340932
1181,00016140,2398,Chinguacousy Rd opp Flowertown Ave,,,,0,,,1,43.673722,-79.791647,-8882365.51359663,5415087.96789921
1182,00016150,2399,Chinguacousy Rd n/of Daviselm Dr,,,,0,,,1,43.670305,-79.787099,-8881859.2325525,5414562.07778421
1183,00016170,2401,Chinguacousy - Zum Queen West Station Stop EB,,,,0,,,1,43.666850,-79.780859,-8881164.59892995,5414030.36975602
1184,00016250,2410,Drinkwater Rd at Ready Crt (St. Augustine S.S.),,,,0,,,1,43.658270,-79.766349,-8879549.35311854,5412710.08101558
1185,00016270,2412,Chinguacousy Rd n/of Charolais Blvd,,,,0,,,1,43.652645,-79.762855,-8879160.40281771,5411844.60948851
1186,00016280,2413,Charolais Blvd at Moffatt Ave (W),,,,0,,,1,43.651593,-79.758618,-8878688.74213522,5411682.75607845
1187,00016290,2414,Charolais Blvd at Duggan Dr,,,,0,,,1,43.653481,-79.756801,-8878486.47462045,5411973.23266124
1188,00016310,2416,Duggan Dr s/of Matterdale Ave,,,,0,,,0,43.653601,-79.754245,-8878201.94200198,5411991.69546456
1189,00016320,2417,Moffatt Ave e/of Duggan Dr,,,,0,,,1,43.652851,-79.750857,-8877824.79156717,5411876.30354904
1190,00016330,2418,Moffatt Ave at Tait Blvd,,,,0,,,1,43.654528,-79.748989,-8877616.84675837,5412134.32186356
1191,00016340,2419,Moffatt Ave at Banting Cres,,,,0,,,1,43.656088,-79.748310,-8877541.26082412,5412374.34536926
1192,00016350,2420,Moffatt Ave at Charolais Blvd,,,,0,,,1,43.658379,-79.750834,-8877822.23121888,5412726.85273124
1193,00016360,2421,Charolais Blvd at McLaughlin Rd,,,,0,,,1,43.659744,-79.749526,-8877676.62532493,5412936.88642752
1194,00016370,2422,Charolais Blvd at Peelton Heights,,,,0,,,1,43.662346,-79.746915,-8877385.97013446,5413337.2715796
1195,00016380,2423,Charolais Blvd e/of Keystone Dr,,,,0,,,0,43.664087,-79.745027,-8877175.79893585,5413605.17925184
1196,00016430,2424,Mount Pleasant GO Station Route 55 / 60 Stop,,,,0,place_MPGO,,1,43.674458,-79.822664,-8885818.31024257,5415201.24519424
1197,00016450,2425,Bovaird Dr W e/of Pertosa Dr,,,,0,,,1,43.683293,-79.811408,-8884565.2980542,5416561.1429147
1198,00016460,2426,Chinguacousy - Zum Bovaird Station Stop EB,,,,0,,,1,43.686607,-79.807843,-8884168.44406952,5417071.29089042
1199,00016468,3669,Bovaird Dr at 831 Bovaird Dr W,,,,0,,,1,43.688171,-79.806176,-8883982.87447836,5417312.0585053
1200,00016470,2427,Bovaird Dr W e/of Fletchers Creek Blvd,,,,0,,,1,43.691751,-79.802232,-8883543.83040668,5417863.19982457
1201,00016480,2428,McLaughlin - Zum Bovaird Station Stop EB,,,,0,,,1,43.696252,-79.796914,-8882951.83335464,5418556.17586143
1202,00016490,2429,Bovaird Dr W e/of Royal Orchard Dr,,,,0,,,1,43.698533,-79.794302,-8882661.06684469,5418907.37953342
1203,00016500,2430,Bovaird Dr W at Gillingham Dr,,,,0,,,1,43.702838,-79.789750,-8882154.3405226,5419570.2532064
1204,00016510,2431,Main - Zum Bovaird Station Stop EB,,,,0,,,1,43.706446,-79.785766,-8881710.84367128,5420125.84114018
1205,00016520,2432,Bovaird Dr w/of Yellow Brick Rd,,,,0,,,1,43.708255,-79.783865,-8881499.22531927,5420404.41763277
1206,00016530,2433,Bovaird Dr E at Hinchley Wood Grove,,,,0,,,1,43.712369,-79.780002,-8881069.19812634,5421037.98331473
1207,00016540,2434,Kennedy - Zum Bovaird Station Stop EB,,,,0,,,1,43.716331,-79.775795,-8880600.87702858,5421648.18175134
1208,00016550,2435,Bovaird Dr E w/of Langston Dr,,,,0,,,1,43.718526,-79.773358,-8880329.59142951,5421986.25706159
1209,00016560,2436,Southlake - Zum Bovaird Station Stop EB,,,,0,,,1,43.721253,-79.769879,-8879942.31092104,5422406.28860532
1210,00016565,2437,Bovaird Dr E e/of Nasmith St,,,,0,,,1,43.730616,-79.759068,-8878738.83590608,5423848.58864374
1211,00016570,2438,Great Lakes Dr at Nautical Dr,,,,0,,,1,43.731140,-79.761122,-8878967.48614016,5423929.31358191
1212,00016580,2439,Great Lakes Dr btwn Nautical Dr & Guru Nanak St,,,,0,,,1,43.732365,-79.763209,-8879199.80991745,5424118.03398875
1213,00016600,2441,Bovaird Dr E btwn Nasmith St & Dixie Rd,,,,0,,,1,43.731720,-79.757841,-8878602.24689088,5424018.66643624
1214,00016630,2444,Bovaird Dr E e/of MacKay St,,,,0,,,1,43.738338,-79.750512,-8877786.38634285,5425038.27459004
1215,00016635,2445,Bovaird Dr E btwn Fernforest Dr & Bramalea Rd,,,,0,,,1,43.740070,-79.748602,-8877573.76611543,5425305.13534165
1216,00016645,2447,Bramalea Rd s/of Bovaird Dr E,,,,0,,,1,43.743671,-79.743495,-8877005.25747595,5425859.99005655
1217,00016650,2448,Bovaird Dr w/of Professor's Lake Pkwy,,,,0,,,1,43.748595,-79.739592,-8876570.77750339,5426618.75127754
1218,00016665,2450,Bovaird Dr btwn Professor's Lake Pkwy & Torbram Rd,,,,0,,,1,43.751592,-79.736841,-8876264.53758422,5427080.60299319
1219,00016670,2451,Torbram - Zum Bovaird Station Stop EB,,,,0,,,1,43.754742,-79.733222,-8875861.67234703,5427566.05765408
1220,00016680,2452,Bovaird Dr w/of Sunnyvale Gate,,,,0,,,1,43.757443,-79.730165,-8875521.36866368,5427982.33611172
1221,00016690,2453,Bovaird Dr E btwn Sunnyvale Gate & Airport Rd,,,,0,,,1,43.759999,-79.726178,-8875077.53785389,5428376.28445623
1222,00016700,2454,Airport Road - Zum Bovaird Station Stop EB,,,,0,,,1,43.762718,-79.722761,-8874697.15915384,5428795.37395881
1223,00016710,2455,Castlemore Rd e/of Airport Rd,,,,0,,,1,43.764171,-79.721012,-8874502.46136445,5429019.33801905
1224,00016715,2456,Castlemore Rd w/of Horizon St,,,,0,,,1,43.767621,-79.716790,-8874032.47047432,5429551.13958362
1225,00016720,2457,Castlemore Rd e/of Bayridge Dr,,,,0,,,1,43.769797,-79.714385,-8873764.74709896,5429886.57570708
1226,00016740,2459,Goreway Dr at Cottrelle Blvd,,,,0,,,1,43.770045,-79.707385,-8872985.51066341,5429924.80633406
1227,00016750,2460,Goreway Dr at 9658 Goreway Dr,,,,0,,,0,43.765667,-79.701461,-8872326.05399995,5429249.93574275
1228,00016755,2461,Goreway Dr at 9370 Goreway Dr,,,,0,,,0,43.760328,-79.694314,-8871530.45359925,5428426.99342732
1229,00016760,2462,Goreway Dr opp Yorkland Blvd,,,,0,,,0,43.758774,-79.692179,-8871292.7864864,5428187.47690944
1230,00016770,2463,Goreway Dr at 9186 Goreway Dr,,,,0,,,0,43.756914,-79.689683,-8871014.93303738,5427900.80508592
1231,00016780,2464,Goreway Dr s/of Queen St E,,,,0,,,1,43.752467,-79.683946,-8870376.2931187,5427215.44894703
1232,00016785,2465,Goreway Dr at Auction Lane,,,,0,,,1,43.751410,-79.682535,-8870219.2213172,5427052.55528248
1233,00016790,2466,Goreway Dr n/of Deerhurst Dr,,,,0,,,1,43.749380,-79.679759,-8869910.19841076,5426739.72121322
1234,00016800,2467,Goreway Dr opp Armthorpe Rd,,,,0,,,1,43.745050,-79.674095,-8869279.6848149,5426072.48005282
1235,00016810,2468,Goreway Dr opp 8495 Goreway Dr,,,,0,,,1,43.743322,-79.671759,-8869019.64248441,5425806.21345147
1236,00016820,2469,Goreway Dr at Intermodal Dr,,,,0,,,1,43.739625,-79.666960,-8868485.42024809,5425236.57049709
1237,00016830,2470,Goreway Dr btwn Hwy 407 Ramp & Steeles Ave E,,,,0,,,1,43.733562,-79.658943,-8867592.9718904,5424302.44451517
1238,00016890,6104,Westwood Mall Terminal Route 5 Stop,,,,0,place_WMAL,,1,43.721599,-79.640154,-8865501.38997788,5422459.58330323
